2021-07-26,2021-08-02,5,2,47915797-A,Russia,1
2021-03-09,2021-03-16,5,1,00343274-A,Sweden,5
2021-05-02,2021-05-09,1,1,75500697-X,Russia,2
2021-09-29,2021-10-06,4,2,96946432-C,Russia,3
2021-01-27,2021-02-03,5,2,24733225-S,Germany,8
2021-08-04,2021-08-11,1,2,99063307-C,Russia,1
2021-06-16,2021-06-23,4,2,16967116-C,Sweden,8
2021-03-09,2021-03-16,1,1,91328333-N,Russia,6
2021-08-07,2021-08-14,2,1,45461187-W,Sweden,3
2021-09-20,2021-09-27,2,1,02903934-G,Russia,5
2021-06-04,2021-06-11,1,1,02301205-K,Russia,3
2021-03-16,2021-03-23,1,2,57279639-F,Russia,3
2021-03-19,2021-03-26,3,1,90085913-T,Denmark,8
2021-05-11,2021-05-18,4,2,30537824-O,Russia,5
2021-03-27,2021-04-03,3,2,47923699-S,Switzerland,2
2021-01-22,2021-01-29,1,1,63358471-U,Russia,2
2021-09-28,2021-10-05,4,2,82650608-V,Sweden,3
2021-07-03,2021-07-10,3,1,59484904-R,Russia,4
2021-05-17,2021-05-24,3,2,59504620-C,Russia,5
2021-04-01,2021-04-08,5,1,82861992-S,Russia,5
2021-06-30,2021-07-07,3,1,76277264-Z,Sweden,3
2021-05-05,2021-05-12,3,2,76921981-R,Sweden,7
2021-08-13,2021-08-20,2,2,45415904-W,Sweden,4
2021-08-09,2021-08-16,4,2,05742659-L,Russia,6
2021-01-02,2021-01-09,2,2,68863899-M,Sweden,5
2021-08-20,2021-08-27,5,1,93895416-V,Russia,3
2021-07-12,2021-07-19,2,1,00414361-O,Russia,3
2021-07-17,2021-07-24,1,2,31386701-K,Sweden,7
2021-04-22,2021-04-29,5,1,38724387-Z,Sweden,1
2021-08-24,2021-08-31,5,1,28694077-V,Russia,8
2021-02-28,2021-03-07,2,1,67982597-Q,Russia,2
2021-09-02,2021-09-09,1,2,53108664-F,Russia,4
2021-09-14,2021-09-21,5,2,73259764-G,Norway,8
2021-05-23,2021-05-30,3,1,90292131-Q,Russia,7
2021-08-26,2021-09-02,3,1,66290943-A,Russia,1
2021-09-23,2021-09-30,3,2,41775825-N,Russia,7
2021-04-17,2021-04-24,3,2,58958471-U,Russia,7
2021-04-09,2021-04-16,3,1,42909759-H,Russia,5
2021-09-05,2021-09-12,5,1,95762253-Y,Sweden,4
2021-06-26,2021-07-03,1,1,84625361-D,Germany,3
2021-09-10,2021-09-17,4,2,35305799-Q,Russia,1
2021-01-30,2021-02-06,5,1,60977691-W,Russia,8
2021-05-07,2021-05-14,1,1,28360064-T,Russia,7
2021-08-11,2021-08-18,1,1,14508569-H,Sweden,2
2021-08-11,2021-08-18,5,2,61684185-F,Switzerland,7
2021-06-17,2021-06-24,4,1,19211220-G,Russia,5
2021-08-25,2021-09-01,2,2,83118927-A,Sweden,3
2021-08-11,2021-08-18,3,1,92641476-Y,Sweden,4
2021-05-25,2021-06-01,3,1,15398386-D,Russia,4
2021-02-25,2021-03-04,2,1,51432202-X,Netherlands,3
2021-07-18,2021-07-25,5,1,76411645-T,Sweden,5
2021-03-25,2021-04-01,2,2,70202043-W,Russia,7
2021-07-31,2021-08-07,2,2,87778360-Q,Russia,6
2021-04-10,2021-04-17,1,1,40628770-X,Sweden,3
2021-06-02,2021-06-09,1,1,26079723-L,Sweden,1
2021-03-08,2021-03-15,1,2,01840251-B,Russia,8
2021-01-23,2021-01-30,1,1,10799019-Y,Russia,1
2021-03-02,2021-03-09,3,1,89755072-U,Sweden,5
2021-02-13,2021-02-20,4,2,16253411-N,Russia,8
2021-05-11,2021-05-18,5,2,35301419-O,Sweden,8
2021-01-10,2021-01-17,4,2,25382516-B,Norway,5
2021-04-06,2021-04-13,4,1,43125518-V,Norway,6
2021-02-26,2021-03-05,2,1,69087917-I,Russia,8
2021-04-17,2021-04-24,5,2,45778460-A,Russia,5
2021-08-25,2021-09-01,1,2,27811416-G,Russia,2
2021-03-05,2021-03-12,4,2,63546733-B,Sweden,1
2021-06-08,2021-06-15,4,1,77481159-J,Norway,5
2021-04-06,2021-04-13,4,2,96040659-V,Russia,3
2021-08-06,2021-08-13,5,1,27906951-A,Russia,1
2021-06-25,2021-07-02,1,1,19264469-E,Russia,4
2021-08-06,2021-08-13,5,2,17537388-F,Russia,3
2021-09-13,2021-09-20,5,2,63802258-Y,Russia,1
2021-02-13,2021-02-20,3,1,21122085-S,Sweden,1
2021-05-02,2021-05-09,3,1,91181881-G,Sweden,1
2021-06-26,2021-07-03,4,1,92211771-G,Russia,4
2021-06-09,2021-06-16,2,2,07129057-C,Netherlands,1
2021-05-20,2021-05-27,2,2,56649808-Q,Sweden,2
2021-05-14,2021-05-21,4,1,60945091-Z,Sweden,2
2021-03-10,2021-03-17,5,1,53778495-N,Sweden,6
2021-02-21,2021-02-28,3,1,56132034-K,Germany,3
2021-06-03,2021-06-10,3,1,41739669-M,Russia,4
2021-01-03,2021-01-10,2,2,68315128-V,Sweden,1
2021-04-04,2021-04-11,4,1,11734263-U,Germany,3
2021-08-04,2021-08-11,2,1,74017280-Z,Russia,6
2021-04-22,2021-04-29,5,2,68876105-G,Russia,5
2021-04-08,2021-04-15,3,1,43787587-C,Netherlands,1
2021-02-01,2021-02-08,5,2,00675916-T,Russia,3
2021-01-04,2021-01-11,3,1,64022858-F,Russia,2
2021-05-16,2021-05-23,3,1,00762403-Z,Sweden,3
2021-07-31,2021-08-07,5,2,83693916-Y,Russia,1
2021-08-22,2021-08-29,2,2,38295110-I,Russia,7
2021-08-27,2021-09-03,2,2,88264082-A,Russia,2
2021-09-13,2021-09-20,3,1,89940913-W,Sweden,4
2021-01-23,2021-01-30,3,2,78984062-S,Germany,5
2021-01-08,2021-01-15,4,1,16365300-M,Germany,6
2021-04-16,2021-04-23,4,1,67493303-E,Russia,2
2021-01-17,2021-01-24,2,2,62494726-M,Russia,6
2021-06-20,2021-06-27,4,2,12131913-Y,Russia,1
2021-05-26,2021-06-02,1,2,71002305-M,Russia,3
2021-02-12,2021-02-19,1,2,75876266-O,Russia,1
2021-05-08,2021-05-15,5,2,73806295-U,Russia,1
2021-01-10,2021-01-17,5,2,61905850-O,Russia,3
2021-09-27,2021-10-04,1,2,41398562-R,Russia,3
2021-07-13,2021-07-20,5,1,97654514-J,Russia,1
2021-05-03,2021-05-10,1,2,88133583-C,Russia,6
2021-05-31,2021-06-07,5,2,98714608-C,Germany,4
2021-09-19,2021-09-26,1,2,38638034-L,Russia,6
2021-07-30,2021-08-06,5,1,77602248-U,Russia,4
2021-02-26,2021-03-05,3,1,30878061-J,Sweden,4
2021-01-08,2021-01-15,3,1,33894982-H,Sweden,4
2021-04-20,2021-04-27,4,1,13587602-J,Sweden,8
2021-02-11,2021-02-18,4,2,12169697-D,Sweden,5
2021-09-23,2021-09-30,5,2,07584752-Q,Russia,4
2021-07-27,2021-08-03,4,2,46540831-H,Netherlands,5
2021-04-21,2021-04-28,3,2,57974994-J,Russia,5
2021-08-20,2021-08-27,1,2,32060571-L,Russia,1
2021-02-22,2021-03-01,5,2,25973968-K,Italy,6
2021-08-05,2021-08-12,5,2,12355206-T,Sweden,5
2021-03-29,2021-04-05,3,1,47684250-T,Norway,2
2021-07-10,2021-07-17,1,1,49396149-B,Russia,3
2021-09-13,2021-09-20,1,2,74534677-F,Sweden,4
2021-07-31,2021-08-07,3,1,85628813-T,Russia,8
2021-07-26,2021-08-02,5,2,66180765-W,Russia,7
2021-05-08,2021-05-15,1,1,82770642-V,Russia,7
2021-06-18,2021-06-25,3,1,58549832-X,Russia,1
2021-02-27,2021-03-06,2,1,55461501-A,Russia,7
2021-01-18,2021-01-25,3,1,66121180-Z,Sweden,6
2021-04-25,2021-05-02,1,1,32287779-X,Russia,4
2021-06-26,2021-07-03,1,1,79306714-Q,Russia,4
2021-06-05,2021-06-12,4,1,60849668-Q,Russia,7
2021-04-26,2021-05-03,5,2,06258841-Z,Germany,4
2021-06-10,2021-06-17,2,2,48349832-T,Sweden,4
2021-02-01,2021-02-08,1,2,11436615-N,Russia,2
2021-08-15,2021-08-22,3,1,63897790-N,Russia,5
2021-05-18,2021-05-25,2,1,28903241-T,Germany,6
2021-07-15,2021-07-22,3,2,41692512-Z,Russia,4
2021-02-01,2021-02-08,4,1,12036242-B,Russia,7
2021-06-05,2021-06-12,2,2,15016380-I,Russia,8
2021-01-06,2021-01-13,1,1,58208875-P,Russia,2
2021-04-20,2021-04-27,4,2,73695761-Y,Sweden,7
2021-07-16,2021-07-23,5,2,49445580-Z,Russia,4
2021-06-16,2021-06-23,3,2,88812456-D,Russia,2
2021-06-13,2021-06-20,5,1,29750924-X,Sweden,7
2021-01-22,2021-01-29,4,1,69368900-K,Italy,5
2021-03-01,2021-03-08,1,2,50766465-G,Russia,8
2021-04-21,2021-04-28,3,2,87506373-B,Russia,6
2021-06-09,2021-06-16,4,2,26050030-O,Sweden,8
2021-07-20,2021-07-27,4,2,12951211-R,Sweden,2
2021-08-25,2021-09-01,3,1,15888787-X,Russia,1
2021-04-01,2021-04-08,3,2,88438675-R,Russia,2
2021-06-25,2021-07-02,5,2,71981678-F,Russia,2
2021-06-24,2021-07-01,5,1,81589484-C,Russia,4
2021-08-30,2021-09-06,2,1,91488313-V,Russia,1
2021-09-30,2021-10-07,5,2,15834768-O,Russia,3
2021-08-15,2021-08-22,3,2,38332591-F,Sweden,5
2021-07-28,2021-08-04,1,1,71152493-L,Russia,2
2021-07-18,2021-07-25,5,2,73778280-Z,Russia,5
2021-03-05,2021-03-12,3,1,93542262-B,Russia,4
2021-06-08,2021-06-15,1,1,80112389-V,Sweden,8
2021-09-24,2021-10-01,4,2,90609879-I,Russia,4
2021-09-17,2021-09-24,5,2,14900228-L,Russia,4
2021-01-01,2021-01-08,4,2,05412319-U,Russia,1
2021-06-09,2021-06-16,5,1,74020594-E,Russia,8
2021-03-19,2021-03-26,5,1,81138730-U,Sweden,7
2021-06-02,2021-06-09,3,1,86452780-W,Russia,1
2021-06-01,2021-06-08,5,2,55173432-Z,Norway,8
2021-06-28,2021-07-05,1,1,23651079-J,Russia,4
2021-03-07,2021-03-14,2,1,37338542-S,Netherlands,1
2021-01-23,2021-01-30,3,1,90083007-G,Russia,2
2021-08-19,2021-08-26,1,1,93021786-M,Sweden,8
2021-02-19,2021-02-26,1,2,48194997-H,Sweden,5
2021-03-24,2021-03-31,2,1,20267824-A,Sweden,8
2021-07-08,2021-07-15,5,2,52422069-M,Russia,4
2021-01-26,2021-02-02,1,2,78689113-T,Russia,3
2021-03-04,2021-03-11,4,2,89697743-E,Sweden,2
2021-04-10,2021-04-17,2,2,68617862-E,Norway,5
2021-07-25,2021-08-01,1,1,52473984-A,Norway,1
2021-09-26,2021-10-03,2,1,08446690-L,Sweden,1
2021-02-04,2021-02-11,4,1,49710698-Q,Russia,5
2021-04-21,2021-04-28,1,1,56015980-Z,Russia,5
2021-01-22,2021-01-29,3,2,39409165-O,Russia,3
2021-02-16,2021-02-23,5,2,59746943-I,Sweden,8
2021-04-24,2021-05-01,1,2,37473586-T,Sweden,2
2021-05-07,2021-05-14,4,1,79432912-H,Russia,8
2021-06-26,2021-07-03,1,2,35757556-Q,Sweden,6
2021-04-09,2021-04-16,1,2,34079913-K,Russia,3
2021-02-15,2021-02-22,5,2,83591619-L,Switzerland,6
2021-04-11,2021-04-18,3,2,05791743-L,Russia,7
2021-08-05,2021-08-12,4,2,02642136-K,Sweden,2
2021-06-23,2021-06-30,1,1,75764803-K,Sweden,7
2021-08-29,2021-09-05,4,1,67055402-W,Russia,6
2021-03-03,2021-03-10,4,2,86122297-N,Russia,8
2021-04-26,2021-05-03,5,1,56136201-N,Sweden,6
2021-05-27,2021-06-03,4,1,84005267-Z,Russia,5
2021-01-18,2021-01-25,1,1,88145451-W,Sweden,8
2021-08-11,2021-08-18,1,2,87868520-X,Sweden,6
2021-02-27,2021-03-06,3,2,88371939-M,Sweden,4
2021-08-13,2021-08-20,4,1,24247985-X,Russia,2
2021-04-10,2021-04-17,1,2,30983376-A,Sweden,8
2021-09-14,2021-09-21,5,2,26205781-J,Russia,3
2021-08-20,2021-08-27,2,1,86257848-N,Russia,1
2021-08-27,2021-09-03,2,1,89180248-K,Russia,2
2021-06-26,2021-07-03,2,1,56247003-B,Norway,2
2021-03-15,2021-03-22,2,1,99356848-C,Russia,8
2021-08-14,2021-08-21,4,2,62749466-Q,Russia,5
2021-09-05,2021-09-12,4,2,86299216-J,Sweden,6
2021-04-11,2021-04-18,1,2,88307959-F,Sweden,8
2021-01-23,2021-01-30,4,1,07077556-P,Russia,7
2021-03-16,2021-03-23,4,1,21790224-M,Russia,7
2021-07-20,2021-07-27,3,1,06504319-B,Russia,2
2021-01-31,2021-02-07,5,2,22458857-Y,Russia,6
2021-01-12,2021-01-19,2,2,72915728-N,Sweden,2
2021-02-12,2021-02-19,4,1,19918022-O,Russia,2
2021-04-02,2021-04-09,3,1,45115289-G,Sweden,8
2021-09-23,2021-09-30,3,2,38763377-B,Russia,5
2021-03-18,2021-03-25,4,2,66698015-G,Russia,6
2021-04-18,2021-04-25,4,1,31492310-N,Russia,7
2021-09-17,2021-09-24,1,1,07337613-S,Russia,8
2021-06-27,2021-07-04,2,1,45495994-P,Sweden,2
2021-03-06,2021-03-13,3,1,85563139-Q,Sweden,7
2021-09-05,2021-09-12,4,1,59965877-G,Sweden,5
2021-01-30,2021-02-06,5,2,36279236-B,Sweden,8
2021-09-25,2021-10-02,1,2,47006481-O,Russia,1
2021-03-26,2021-04-02,4,1,29201010-B,Sweden,7
2021-04-18,2021-04-25,3,1,44916455-A,Russia,7
2021-06-02,2021-06-09,1,1,01157120-K,Sweden,5
2021-02-07,2021-02-14,1,1,66561820-N,Russia,6
2021-02-28,2021-03-07,3,2,30455051-P,Russia,6
2021-02-10,2021-02-17,2,1,42115989-E,Russia,7
2021-02-07,2021-02-14,3,1,68533097-J,Russia,1
2021-08-29,2021-09-05,4,2,00125185-I,Sweden,8
2021-06-07,2021-06-14,5,2,27769778-S,Russia,8
2021-08-11,2021-08-18,2,2,47863994-M,Russia,5
2021-06-15,2021-06-22,3,2,90549072-P,Russia,3
2021-08-02,2021-08-09,5,2,73289832-X,Russia,6
2021-09-25,2021-10-02,3,2,92237877-S,Russia,6
2021-02-03,2021-02-10,4,2,14907660-W,Russia,7
2021-08-08,2021-08-15,3,1,60653691-O,Sweden,8
2021-04-30,2021-05-07,2,1,35207011-D,Sweden,1
2021-05-23,2021-05-30,3,2,53746664-X,Russia,8
2021-03-31,2021-04-07,5,1,14751873-Y,Norway,2
2021-03-05,2021-03-12,3,1,35266798-H,Russia,3
2021-03-21,2021-03-28,3,2,13987617-Y,Sweden,3
2021-04-25,2021-05-02,1,1,08341249-F,Russia,1
2021-01-03,2021-01-10,2,1,69839515-H,Russia,3
2021-03-07,2021-03-14,4,1,69186171-B,Sweden,5
2021-07-26,2021-08-02,4,1,76698695-I,Sweden,7
2021-05-01,2021-05-08,2,2,45806684-K,Sweden,2
2021-03-09,2021-03-16,5,2,95515992-P,Russia,5
2021-07-06,2021-07-13,4,2,13160736-Z,Sweden,6
2021-09-11,2021-09-18,2,2,42794046-X,Russia,4
2021-05-26,2021-06-02,4,2,89518430-T,Sweden,6
2021-06-18,2021-06-25,3,2,76359689-H,Russia,2
2021-06-12,2021-06-19,1,1,14893129-Z,Russia,2
2021-05-20,2021-05-27,3,1,08749438-L,Russia,6
2021-07-14,2021-07-21,3,2,94253034-P,Russia,8
2021-07-02,2021-07-09,2,2,79758117-E,Sweden,2
2021-09-02,2021-09-09,2,2,58419024-R,Sweden,7
2021-06-13,2021-06-20,5,2,74114946-S,Denmark,3
2021-04-04,2021-04-11,4,2,90074399-I,Russia,6
2021-07-14,2021-07-21,4,2,24717857-B,Norway,6
2021-09-17,2021-09-24,3,1,38928773-M,Sweden,5
2021-06-19,2021-06-26,2,2,72298874-L,Sweden,7
2021-01-23,2021-01-30,2,2,39354011-F,Sweden,8
2021-01-19,2021-01-26,3,2,83723593-A,Sweden,2
2021-03-08,2021-03-15,5,1,79919882-P,Russia,4
2021-08-17,2021-08-24,5,2,61915619-Q,Sweden,4
2021-02-20,2021-02-27,4,2,01420898-U,Russia,7
2021-09-08,2021-09-15,5,1,74135399-I,Russia,8
2021-07-21,2021-07-28,5,2,87075186-X,Russia,4
2021-07-09,2021-07-16,1,2,45782519-L,Russia,4
2021-05-25,2021-06-01,2,1,65671668-L,Netherlands,7
2021-08-30,2021-09-06,2,2,06961351-P,Italy,7
2021-03-02,2021-03-09,2,1,61230654-T,Sweden,8
2021-08-08,2021-08-15,2,2,56509157-Q,Sweden,3
2021-08-25,2021-09-01,3,1,10691679-D,Russia,3
2021-09-14,2021-09-21,4,1,46194173-A,Russia,6
2021-01-09,2021-01-16,5,2,12247834-I,Russia,3
2021-08-31,2021-09-07,5,1,98533404-M,Sweden,2
2021-01-11,2021-01-18,4,2,66384249-U,Sweden,7
2021-03-29,2021-04-05,3,2,56253301-H,Russia,8
2021-09-04,2021-09-11,2,1,11818012-J,Italy,4
2021-04-25,2021-05-02,1,1,14156802-Y,Sweden,4
2021-04-25,2021-05-02,5,1,15375377-F,Russia,4
2021-06-03,2021-06-10,4,1,97085559-B,Russia,8
2021-03-22,2021-03-29,1,2,71501160-S,Russia,2
2021-02-21,2021-02-28,2,1,47330978-G,Russia,3
2021-02-17,2021-02-24,3,2,31596506-C,Russia,5
2021-05-11,2021-05-18,3,2,04495135-W,Russia,8
2021-06-09,2021-06-16,3,2,60172275-Y,Russia,1
2021-01-25,2021-02-01,5,1,63269353-B,Denmark,6
2021-01-13,2021-01-20,3,2,82814060-D,Russia,6
2021-09-20,2021-09-27,1,2,26231169-Y,Russia,6
2021-09-08,2021-09-15,2,1,18405809-Z,Sweden,1
2021-04-29,2021-05-06,1,1,25721759-E,Russia,4
2021-08-17,2021-08-24,4,2,86159844-L,Sweden,3
2021-06-14,2021-06-21,4,1,45934840-J,Russia,7
2021-03-09,2021-03-16,3,2,57413514-T,Russia,4
2021-06-01,2021-06-08,4,2,88172515-W,Russia,3
2021-07-22,2021-07-29,3,2,68719953-U,Russia,4
2021-03-14,2021-03-21,3,2,88349317-E,Sweden,4
2021-08-09,2021-08-16,4,2,57085545-M,Russia,2
2021-04-14,2021-04-21,2,1,19932886-D,Sweden,1
2021-01-25,2021-02-01,3,1,57308467-R,Russia,8
2021-09-01,2021-09-08,5,2,66655358-Q,Norway,6
2021-01-24,2021-01-31,1,2,78205098-D,Russia,6
2021-04-01,2021-04-08,4,2,39019407-O,Russia,4
2021-01-18,2021-01-25,5,1,63468482-L,Russia,5
2021-09-01,2021-09-08,3,1,58523224-V,Russia,4
2021-04-24,2021-05-01,2,1,50240273-C,Russia,2
2021-03-27,2021-04-03,2,2,13061257-G,Russia,7
2021-07-18,2021-07-25,5,1,07827212-C,Sweden,8
2021-07-09,2021-07-16,5,1,62807245-D,Sweden,1
2021-06-11,2021-06-18,2,2,86291396-M,Sweden,2
2021-06-07,2021-06-14,5,1,26706949-L,Russia,6
2021-02-10,2021-02-17,5,2,84530892-T,Russia,8
2021-06-26,2021-07-03,1,1,64754239-X,Norway,2
2021-02-24,2021-03-03,3,1,57711457-L,Russia,6
2021-09-28,2021-10-05,3,1,54773596-C,Russia,8
2021-06-29,2021-07-06,4,2,82089439-L,Russia,3
2021-03-31,2021-04-07,2,1,15151381-E,Russia,3
2021-03-16,2021-03-23,3,1,62326827-P,Germany,7
2021-01-12,2021-01-19,1,2,42522392-Q,Sweden,1
2021-02-21,2021-02-28,2,1,11229695-N,Russia,2
2021-08-07,2021-08-14,3,2,18195543-G,Russia,3
2021-09-30,2021-10-07,2,1,38879207-O,Russia,7
2021-06-22,2021-06-29,1,1,51837052-F,Netherlands,1
2021-06-21,2021-06-28,3,1,68409474-I,Netherlands,7
2021-01-29,2021-02-05,1,1,86701606-E,Russia,3
2021-05-25,2021-06-01,2,2,93697328-Y,Russia,8
2021-07-14,2021-07-21,5,2,10763014-N,Russia,4
2021-02-15,2021-02-22,4,1,92670008-T,Russia,1
2021-03-17,2021-03-24,5,2,30569793-Q,Netherlands,3
2021-05-15,2021-05-22,2,1,96715116-Y,Sweden,3
2021-06-22,2021-06-29,2,1,55886534-I,Russia,6
2021-09-13,2021-09-20,5,2,15976540-W,Russia,2
2021-02-24,2021-03-03,5,1,91347417-V,Russia,1
2021-04-02,2021-04-09,1,1,41196814-Q,Russia,3
2021-02-24,2021-03-03,3,2,57373919-Q,Russia,8
2021-04-30,2021-05-07,1,2,50721127-N,Germany,1
2021-09-19,2021-09-26,5,1,16355851-K,Russia,5
2021-01-24,2021-01-31,3,2,68123886-V,Russia,8
2021-04-19,2021-04-26,3,1,32421006-D,Russia,2
2021-05-28,2021-06-04,1,2,93028366-C,Netherlands,1
2021-06-06,2021-06-13,2,1,60386106-H,Russia,4
2021-01-22,2021-01-29,3,2,72667926-O,Russia,3
2021-05-15,2021-05-22,3,2,29665984-E,Russia,2
2021-03-24,2021-03-31,3,2,98351728-D,Russia,4
2021-06-13,2021-06-20,4,1,23326326-Z,Russia,8
2021-01-27,2021-02-03,2,1,24097004-L,Russia,6
2021-06-14,2021-06-21,1,2,25829967-K,Russia,8
2021-08-06,2021-08-13,3,2,62658849-A,Russia,5
2021-03-17,2021-03-24,3,1,68265538-O,Norway,8
2021-01-14,2021-01-21,3,1,33324849-Y,Norway,4
2021-07-19,2021-07-26,5,2,34726807-Y,Russia,1
2021-08-13,2021-08-20,5,1,98397959-X,Russia,4
2021-03-20,2021-03-27,5,2,81853716-V,Russia,3
2021-01-20,2021-01-27,1,2,95146337-Q,Germany,6
2021-06-27,2021-07-04,1,1,68594805-U,Sweden,6
2021-07-05,2021-07-12,1,2,95246796-Z,Sweden,4
2021-04-24,2021-05-01,2,2,10009829-E,Russia,6
2021-04-29,2021-05-06,5,1,07069163-Q,Sweden,1
2021-06-24,2021-07-01,3,1,37926992-X,Russia,3
2021-03-17,2021-03-24,1,2,00390852-I,Sweden,2
2021-06-29,2021-07-06,4,2,23501647-K,Sweden,2
2021-09-29,2021-10-06,3,2,76374626-E,Russia,5
2021-02-05,2021-02-12,3,1,12788637-I,Italy,1
2021-05-19,2021-05-26,3,1,80208514-U,Sweden,4
2021-01-11,2021-01-18,4,1,87595914-R,Sweden,2
2021-05-20,2021-05-27,4,1,14368228-U,Sweden,7
2021-07-14,2021-07-21,1,1,98341417-B,Russia,7
2021-02-08,2021-02-15,4,1,42417172-G,Russia,1
2021-05-26,2021-06-02,1,2,66391051-P,Russia,6
2021-02-22,2021-03-01,4,2,39365661-N,Sweden,7
2021-06-16,2021-06-23,1,1,65823498-P,Sweden,2
2021-01-28,2021-02-04,2,2,23265908-F,Sweden,1
2021-07-20,2021-07-27,5,2,89378507-L,Russia,2
2021-08-29,2021-09-05,4,2,27764076-N,Russia,8
2021-07-06,2021-07-13,5,2,20086586-E,Sweden,7
2021-06-30,2021-07-07,4,2,25408648-Z,Sweden,5
2021-05-01,2021-05-08,1,1,14155203-F,Sweden,3
2021-06-18,2021-06-25,3,1,59486135-K,Russia,1
2021-01-13,2021-01-20,1,1,87622766-A,Russia,8
2021-04-11,2021-04-18,2,2,35444444-U,Sweden,4
2021-09-21,2021-09-28,4,1,10319510-E,Netherlands,7
2021-01-08,2021-01-15,2,1,69921675-F,Germany,6
2021-03-08,2021-03-15,4,1,40441237-A,Sweden,6
2021-07-26,2021-08-02,4,2,61715433-L,Germany,8
2021-05-29,2021-06-05,1,2,14974752-U,Sweden,2
2021-04-17,2021-04-24,3,2,60937124-R,Russia,1
2021-02-17,2021-02-24,5,1,18070460-I,Russia,1
2021-01-09,2021-01-16,4,2,25411424-W,Russia,7
2021-02-04,2021-02-11,2,2,29246105-O,Russia,7
2021-02-02,2021-02-09,1,2,20594132-Z,Russia,7
2021-02-07,2021-02-14,5,1,76001786-A,Russia,7
2021-04-12,2021-04-19,2,1,78489436-C,Russia,6
2021-02-15,2021-02-22,3,2,24479606-M,Russia,2
2021-01-10,2021-01-17,2,1,13221954-W,Germany,6
2021-05-01,2021-05-08,4,1,31312776-S,Russia,2
2021-03-21,2021-03-28,3,1,63643485-W,Sweden,4
2021-06-20,2021-06-27,5,2,85050769-I,Russia,4
2021-07-06,2021-07-13,3,2,43939054-B,Russia,7
2021-04-02,2021-04-09,2,2,12504479-Z,Russia,6
2021-07-19,2021-07-26,2,2,38634639-G,Sweden,8
2021-05-05,2021-05-12,3,2,95426185-E,Russia,2
2021-04-17,2021-04-24,5,2,71621796-G,Russia,5
2021-04-15,2021-04-22,3,1,83101543-X,Russia,5
2021-08-15,2021-08-22,1,2,28595553-X,Russia,4
2021-05-28,2021-06-04,5,1,48684323-X,Sweden,7
2021-03-04,2021-03-11,4,1,55313030-W,Russia,2
2021-08-16,2021-08-23,3,2,01272228-U,Russia,7
2021-04-16,2021-04-23,3,2,99922890-N,Russia,1
2021-07-20,2021-07-27,2,2,19808376-R,Denmark,2
2021-05-18,2021-05-25,5,2,15242288-Z,Russia,8
2021-03-12,2021-03-19,1,2,04240885-O,Russia,7
2021-06-16,2021-06-23,5,2,55143634-R,Russia,3
2021-09-17,2021-09-24,1,2,88225012-Y,Russia,4
2021-08-25,2021-09-01,1,2,40711902-E,Russia,7
2021-09-25,2021-10-02,2,1,25420806-D,Russia,4
2021-02-04,2021-02-11,5,2,06172777-F,Russia,1
2021-08-23,2021-08-30,3,1,72433565-L,Sweden,1
2021-08-06,2021-08-13,1,1,00816255-O,Russia,4
2021-01-31,2021-02-07,4,2,94722700-G,Russia,5
2021-02-03,2021-02-10,3,2,73465178-J,Russia,8
2021-09-13,2021-09-20,2,1,18585882-A,Russia,1
2021-07-18,2021-07-25,5,2,63692698-F,Russia,4
2021-04-30,2021-05-07,5,1,53772697-J,Russia,1
2021-07-18,2021-07-25,2,1,26965950-O,Norway,3
2021-01-03,2021-01-10,5,1,08146121-E,Russia,4
2021-03-13,2021-03-20,2,2,57157529-X,Russia,4
2021-02-18,2021-02-25,5,1,48703541-Z,Sweden,3
2021-07-01,2021-07-08,4,1,81450864-Z,Russia,7
2021-06-23,2021-06-30,5,2,64627093-D,Russia,7
2021-08-11,2021-08-18,4,1,86316428-L,Sweden,5
2021-04-20,2021-04-27,1,1,99500893-F,Russia,5
2021-08-31,2021-09-07,4,2,37703209-L,Russia,8
2021-04-23,2021-04-30,5,1,61814878-A,Russia,6
2021-04-16,2021-04-23,3,1,69821942-O,Russia,7
2021-02-04,2021-02-11,2,2,17574199-D,Russia,6
2021-03-04,2021-03-11,4,2,16758714-U,Russia,1
2021-04-15,2021-04-22,3,2,85259721-L,Norway,8
2021-05-21,2021-05-28,5,2,54477398-X,Belgium,5
2021-08-23,2021-08-30,3,2,38280608-Z,Russia,8
2021-08-16,2021-08-23,2,1,85017695-J,Sweden,5
2021-05-20,2021-05-27,4,2,27548307-C,Russia,7
2021-06-03,2021-06-10,2,2,10380845-I,Sweden,7
2021-06-05,2021-06-12,3,2,19264086-Y,Sweden,6
2021-09-17,2021-09-24,3,1,89722603-G,Russia,8
2021-05-25,2021-06-01,1,2,00710429-P,Sweden,5
2021-06-23,2021-06-30,5,1,36279321-H,Russia,2
2021-08-06,2021-08-13,1,2,72515791-M,Russia,5
2021-04-15,2021-04-22,2,1,84531077-J,Russia,1
2021-09-16,2021-09-23,5,1,21606704-X,Sweden,8
2021-04-12,2021-04-19,2,1,75291375-B,Russia,6
2021-08-14,2021-08-21,3,2,90998566-D,Russia,2
2021-09-08,2021-09-15,3,2,57614238-Q,Russia,3
2021-06-04,2021-06-11,4,1,22444243-E,Italy,8
2021-03-23,2021-03-30,5,2,80750171-S,Netherlands,4
2021-06-19,2021-06-26,5,2,54970086-S,Sweden,8
